Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
11510797910,"May 27, 2024, 4:33:18 PM",Shoutout Memorial Day 🇺🇸🦅,Run,"",2780,6.53,179.0,92,false,,,activities/11510797910.gpx,,,2780.0,2178.0,6536.9,5.471,3.001,46.3,46.3,-3.1,25.6,29.3,0.0,,,,,179.0,167.0,,,,,,92.0,,,,,,,,,,,0.0,,0.0,,1.0,6576.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.351,0.0,,,,6710.0,,,,,3.02,,,,,,,,""
11515344820,"May 28, 2024, 9:33:09 AM",Morning Run,Run,,2465,6.19,179.0,76,false,,,activities/11515344820.gpx,,,2465.0,2116.0,6194.3,4.292,2.927,27.9,27.9,10.2,29.0,27.2,0.0,,,,,179.0,163.0,,,,,,76.0,,,,,,,,,,,,,0.0,,1.0,6207.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.513,0.0,,,,6420.0,,,,,2.934,,,,,,,,""
11528730182,"May 29, 2024, 10:24:34 PM",Back on the old trails,Run,Ran with Nadia and explored a marsh for a bit,3686,3.91,160.0,27,false,,HOKA Mach 6,activities/11528730182.gpx,,,3686.0,1425.0,3909.9,4.096,2.744,6.0,11.1,12.1,23.7,7.8,-0.1,,,,,160.0,147.0,,,,,,27.0,,,,,,,,,,,0.0,,0.0,,1.0,3899.7,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,1.061,0.0,,,,7006.0,,,,,2.737,,,,,,,,""
11531230224,"May 30, 2024, 9:38:22 AM",Morning Run,Run,,2805,7.54,171.0,97,false,,,activities/11531230224.gpx,,,2805.0,2619.0,7545.1,4.27,2.881,30.8,30.8,20.8,47.6,9.0,0.0,,,,,171.0,163.0,,,,,,97.0,,,,,,,,,,,,,0.0,,1.0,7545.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.69,0.0,,,,7350.0,,,,,2.881,,,,,,,,""
11536336376,"May 30, 2024, 10:09:07 PM",A lil joyride on the ole’ bike never hurt no one,Ride,"",2571,10.33,156.0,18,false,,,activities/11536336376.gpx,,,2571.0,2391.0,10329.6,6.84,4.32,41.4,39.0,14.4,26.5,7.7,0.0,,,,,156.0,131.0,,,,,,18.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.018,0.0,,,,,,,,,,,,,,,,,""
11542982388,"May 31, 2024, 8:53:14 PM",A little run and a little bit of hurdles,Run,Explored the marsh and trails some more,4135,8.94,175.0,112,false,,HOKA Mach 6,activities/11542982388.gpx,,,4135.0,3097.0,8942.9,4.462,2.888,55.5,53.4,-1.2,30.2,48.9,0.0,,,,,175.0,163.0,,,,,,112.0,,,,,,,,,,,0.0,,0.0,,1.0,9059.1,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.163,0.0,,,,9818.0,,,,,2.925,,,,,,,,media/E8033D29-950D-47DE-8F84-6AACF2C3D572.jpg
11547454229,"Jun 1, 2024, 12:34:58 PM",Morning Run,Run,Last run for the week…the true lock in starts next week 😈,2171,5.78,177.0,77,false,,,activities/11547454229.gpx,,,2171.0,2008.0,5782.0,4.346,2.879,19.8,19.8,19.0,27.3,7.2,0.0,,,,,177.0,164.0,,,,,,77.0,,,,,,,,,,,0.0,,0.0,,1.0,5790.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.663,0.0,,,,5656.0,,,,,2.884,,,,,,,,""
11562057705,"Jun 3, 2024, 9:34:00 AM",Update: Not messing with these Dartmouth hills,Run,"Boys, the comeback officially begins today 😈",4339,11.46,179.0,167,false,,,activities/11562057705.gpx,,,4339.0,4001.0,11465.8,4.526,2.866,62.2,62.0,0.8,27.4,49.9,0.0,,,,,179.0,166.0,,,,,,167.0,,,,,,,,,,,0.0,,0.0,,1.0,11497.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.643,0.0,,,,11600.0,,,,,2.874,,,,,,,,""
11569836197,"Jun 4, 2024, 9:36:10 AM",Morning Run,Run,,2960,8.16,172.0,95,false,,,activities/11569836197.gpx,,,2960.0,2824.0,8168.8,4.412,2.893,46.2,46.2,10.2,42.0,14.5,0.0,,,,,172.0,161.0,,,,,,95.0,,,,,,,,,,,,,0.0,,1.0,8213.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.76,0.0,,,,8080.0,,,,,2.908,,,,,,,,""
11575328144,"Jun 4, 2024, 10:10:21 PM",Some hurdles for the boys back home,Run,"10x hurdle, just trying to get more comfortable with it",2121,1.81,171.0,12,false,,Saucony Endorphin speed 4,activities/11575328144.gpx,,,2121.0,746.0,1814.4,4.874,2.432,8.8,13.0,14.6,19.2,15.9,0.0,,,,,171.0,151.0,,,,,,12.0,,,,,,,,,,,0.0,,0.0,,1.0,1868.5,,,,,,,,,,,,,,,,17671770.0,,,,,,,,,,0.0,0.855,0.0,,,,3756.0,,,,,2.505,,,,,,,,media/9681B3DC-BADC-447D-89FF-1B8BF5EEFAC0.mp4
11578985342,"Jun 5, 2024, 11:27:35 AM",Morning Miles,Run,Adding on some more later with the squad 🤘,1931,4.86,170.0,52,false,,HOKA Mach 6,activities/11578985342.gpx,,,1931.0,1684.0,4859.8,4.262,2.886,19.1,19.1,23.2,35.4,6.8,0.0,,,,,170.0,159.0,,,,,,52.0,,,,,,,,,,,0.0,,0.0,,1.0,4853.8,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.517,0.0,,,,4756.0,,,,,2.882,,,,,,,,""
11583710808,"Jun 5, 2024, 10:19:06 PM",Washed up Dartmouth Run club,Run,"Our new addition, Chris joined us today for a light two miles",1176,3.51,166.0,32,false,,HOKA Mach 6,activities/11583710808.gpx,,,1176.0,1173.0,3514.3,4.036,2.996,21.6,25.4,9.7,23.7,11.9,-0.1,,,,,166.0,156.0,,,,,,32.0,,,,,,,,,,,0.0,,0.0,,1.0,3319.7,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.988,0.0,,,,3380.0,,,,,2.83,,,,,,,,media/BC453D8E-45D6-4BF8-BDC6-64E7E9386FC5.jpg
11586747557,"Jun 6, 2024, 9:40:37 AM",6 miles —> time for lift 💪,Run,Y’all wouldn’t know “locked in” if it slapped you in the face,3813,9.73,168.0,93,false,,HOKA Mach 6,activities/11586747557.gpx,,,3813.0,3421.0,9733.0,4.194,2.845,38.3,39.3,12.1,47.6,14.0,0.0,,,,,168.0,156.0,,,,,,93.0,,,,,,,,,,,0.0,,0.0,,1.0,9747.9,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.553,0.0,,,,9838.0,,,,,2.849,,,,,,,,""
11595146768,"Jun 7, 2024, 11:46:27 AM",Morning Run,Run,,1686,4.45,176.0,56,false,,,activities/11595146768.gpx,,,1686.0,1516.0,4453.7,4.95,2.938,7.9,7.9,20.8,28.8,6.4,0.0,,,,,176.0,164.0,,,,,,56.0,,,,,,,,,,,,,0.0,,1.0,4450.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.642,0.0,,,,4310.0,,,,,2.936,,,,,,,,""
11599107191,"Jun 7, 2024, 10:36:09 PM",Evening Ride,Ride,,3225,14.15,148.0,19,false,,,activities/11599107191.gpx,,,3225.0,3201.0,14157.2,10.19,4.423,47.4,47.4,15.4,26.4,6.4,0.0,,,,,148.0,128.0,,,,,,19.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.39,0.0,,,,,,,,,,,,,,,,,""
11602718079,"Jun 8, 2024, 10:24:26 AM",Week 1 ✅,Run,"Light work, no reaction",5060,13.21,174.0,158,false,,HOKA Mach 6,activities/11602718079.gpx,,,5060.0,4523.0,13210.9,5.283,2.921,73.7,73.7,0.8,24.0,28.3,0.0,,,,,174.0,162.0,,,,,,158.0,,,,,,,,,,,0.0,,0.0,,1.0,13246.4,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.611,0.0,,,,13446.0,,,,,2.929,,,,,,,,""
11617977317,"Jun 10, 2024, 9:39:34 AM",Week 2 let’s get it,Run,The watch tan is coming along beautifully,4150,11.27,179.0,131,false,,HOKA Mach 6,activities/11617977317.gpx,,,4150.0,3917.0,11271.5,4.166,2.878,48.9,48.7,10.2,47.6,5.8,0.0,,,,,179.0,161.0,,,,,,131.0,,,,,,,,,,,0.0,,0.0,,1.0,11295.9,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.716,0.0,,,,11280.0,,,,,2.884,,,,,,,,""
11625444756,"Jun 11, 2024, 9:36:02 AM",Morning Run,Run,,2999,8.11,169.0,85,false,,,activities/11625444756.gpx,,,2999.0,2862.0,8112.0,5.814,2.834,45.2,45.2,10.2,42.0,26.5,0.0,,,,,169.0,158.0,,,,,,85.0,,,,,,,,,,,,,0.0,,1.0,8144.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.705,0.0,,,,8144.0,,,,,2.846,,,,,,,,""
11630614401,"Jun 11, 2024, 9:26:32 PM",🚧 HURDLE TUESDAY 🚧,Run,"15x hurdle, getting more accurate with the jumps, form is still quite atrocious tho",2182,1.42,147.0,2,false,,Saucony Endorphin speed 4,activities/11630614401.gpx,,,2182.0,629.0,1422.8,5.626,2.262,0.0,0.0,16.4,19.0,16.4,-0.1,,,,,147.0,125.0,,,,,,2.0,,,,,,,,,,,0.0,,0.0,,1.0,1429.9,,,,,,,,,,,,,,,,17671770.0,,,,,,,,,,0.0,0.652,0.0,,,,3952.0,,,,,2.273,,,,,,,,media/3540FC52-748C-49E8-A2B2-54C3F0A093D2.mp4
11633917733,"Jun 12, 2024, 10:24:23 AM",Morning Run,Run,,1799,4.83,171.0,50,false,,,activities/11633917733.gpx,,,1799.0,1664.0,4834.0,4.369,2.905,28.0,28.0,16.1,27.3,9.6,0.0,,,,,171.0,158.0,,,,,,50.0,,,,,,,,,,,,,0.0,,1.0,4845.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.687,0.0,,,,4764.0,,,,,2.912,,,,,,,,""
11639016698,"Jun 12, 2024, 10:29:20 PM",RUN CLUB TYPE SH*T,Run,"One day we will do a different run, but we’re still washed for now 🧼🫧🧽",1199,3.30,158.0,23,false,,,activities/11639016698.gpx,,,1199.0,1181.0,3299.7,4.09,2.794,21.4,20.9,9.7,23.7,12.1,-0.1,,,,,158.0,148.0,,,,,,23.0,,,,,,,,,,,0.0,,0.0,,1.0,3144.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.752,0.0,,,,3546.0,,,,,2.662,,,,,,,,""
11641974320,"Jun 13, 2024, 9:43:49 AM",Morning Run,Run,,4742,11.40,164.0,98,false,,,activities/11641974320.gpx,,,4742.0,4059.0,11402.5,4.456,2.809,80.5,80.5,1.6,45.1,48.4,0.0,,,,,164.0,152.0,,,,,,98.0,,,,,,,,,,,,,0.0,,1.0,11405.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.405,0.0,,,,12094.0,,,,,2.81,,,,,,,,""
11649307911,"Jun 14, 2024, 9:33:26 AM",Morning Run,Run,,3500,8.14,162.0,65,false,,,activities/11649307911.gpx,,,3500.0,2889.0,8140.7,4.874,2.818,43.2,43.2,12.1,45.1,43.7,0.0,,,,,162.0,150.0,,,,,,65.0,,,,,,,,,,,,,0.0,,1.0,8152.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.326,0.0,,,,8566.0,,,,,2.822,,,,,,,,""
11657450018,"Jun 15, 2024, 11:07:14 AM",Curious George song type vibe,Run,"",5313,13.14,173.0,161,false,,HOKA Mach 6,activities/11657450018.gpx,,,5313.0,4709.0,13148.7,4.158,2.792,74.8,73.7,0.8,25.1,37.8,0.0,,,,,173.0,161.0,,,,,,161.0,,,,,,,,,,,0.0,,0.0,,1.0,13178.4,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.475,0.0,,,,13932.0,,,,,2.799,,,,,,,,media/D5E05956-A825-4438-B11E-EDC85AF0A16B.jpg
11666735741,"Jun 16, 2024, 2:34:58 PM",Week 2 for the books 📚,Run,"",1395,3.27,168.0,26,false,,HOKA Mach 6,activities/11666735741.gpx,,,1395.0,1146.0,3269.1,4.884,2.853,5.2,4.8,23.2,28.8,6.4,0.0,,,,,168.0,151.0,,,,,,26.0,,,,,,,,,,,0.0,,0.0,,1.0,3264.9,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.343,0.0,,,,3270.0,,,,,2.849,,,,,,,,""
11671952768,"Jun 17, 2024, 9:30:36 AM",Local Legend Spotted 🦄,Run,"Saw my old bus driver, Eddie 🚌",4791,12.88,165.0,117,false,,HOKA Mach 6,activities/11671952768.gpx,,,4791.0,4499.0,12880.2,4.348,2.863,70.5,70.5,10.2,47.6,9.0,0.0,,,,,165.0,154.0,,,,,,117.0,,,,,,,,,,,0.0,,0.0,,1.0,12899.4,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.688,0.0,,,,13116.0,,,,,2.867,,,,,,,,""
11679788227,"Jun 18, 2024, 9:30:32 AM",🌊🐟🐙🦀🌅🚢,Run,"",4065,9.66,170.0,86,false,,HOKA Mach 6,activities/11679788227.gpx,,,4065.0,3477.0,9659.6,3.932,2.778,59.5,59.5,0.4,27.4,15.5,0.0,,,,,170.0,152.0,,,,,,86.0,,,,,,,,,,,0.0,,0.0,,1.0,9705.9,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.376,0.0,,,,10414.0,,,,,2.791,,,,,,,,media/48735056-A935-422B-8AFF-DFD422857720.jpg
11688057644,"Jun 19, 2024, 10:01:01 AM",Morning Run,Run,,2967,7.34,164.0,65,false,,,activities/11688057644.gpx,,,2967.0,2586.0,7346.2,4.754,2.841,30.8,30.8,20.8,47.6,37.5,0.0,,,,,164.0,154.0,,,,,,65.0,,,,,,,,,,,,,0.0,,1.0,7370.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.476,0.0,,,,7610.0,,,,,2.85,,,,,,,,""
11693256072,"Jun 19, 2024, 10:29:32 PM","Surprise, Suprise…",Run,Nadia and Summer doing a run that isn’t a Golf West🫨 #TwinPonds for the win,747,2.27,155.0,10,false,,,activities/11693256072.gpx,,,747.0,747.0,2269.8,4.082,3.039,11.8,17.6,11.5,22.7,3.8,-0.3,,,,,155.0,144.0,,,,,,10.0,,,,,,,,,,,0.0,,0.0,,1.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.039,0.0,,,,2346.0,,,,,2.744,,,,,,,,""
11696380636,"Jun 20, 2024, 9:37:36 AM",Update: Not loving this heat 🔥☄️🥵🔥,Run,Felt like I was running for at least 4 hours,5377,12.91,163.0,101,false,,HOKA Mach 6,activities/11696380636.gpx,,,5377.0,4708.0,12918.3,5.178,2.744,68.8,68.8,1.0,29.0,48.1,0.0,,,,,163.0,149.0,,,,,,101.0,,,,,,,,,,,0.0,,0.0,,1.0,12961.8,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.403,0.0,,,,14120.0,,,,,2.753,,,,,,,,""
11703534189,"Jun 21, 2024, 9:30:25 AM",Morning Run,Run,,3813,9.66,159.0,72,false,,,activities/11703534189.gpx,,,3813.0,3494.0,9662.0,4.34,2.765,45.5,45.5,12.1,47.6,40.7,0.0,,,,,159.0,148.0,,,,,,72.0,,,,,,,,,,,,,0.0,,1.0,9710.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.534,0.0,,,,10166.0,,,,,2.779,,,,,,,,""
11711893466,"Jun 22, 2024, 11:36:08 AM",Morning Run,Run,,5844,14.48,167.0,140,false,,,activities/11711893466.gpx,,,5844.0,5397.0,14488.7,4.646,2.685,78.4,78.4,0.8,29.0,30.4,0.0,,,,,167.0,153.0,,,,,,140.0,,,,,,,,,,,,,0.0,,1.0,14583.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.479,0.0,,,,15446.0,,,,,2.702,,,,,,,,""
11719580401,"Jun 23, 2024, 11:56:46 AM",🏆Highest Mileage Week Ever 🏆,Run,Ready for more…,1389,3.32,166.0,30,false,,HOKA Mach 6,activities/11719580401.gpx,,,1389.0,1206.0,3320.9,3.944,2.754,4.7,4.7,23.9,28.8,3.0,0.0,,,,,166.0,154.0,,,,,,30.0,,,,,,,,,,,0.0,,0.0,,1.0,3309.2,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.391,0.0,,,,3402.0,,,,,2.744,,,,,,,,""
11726299179,"Jun 24, 2024, 9:23:23 AM",Morning Run,Run,Finishing the last 2 miles at lift later 🏋️‍♀️,4321,10.03,167.0,86,false,,HOKA Mach 6,activities/11726299179.gpx,,,4321.0,3653.0,10033.9,4.65,2.747,48.0,47.9,10.2,47.5,44.6,0.0,,,,,167.0,152.0,,,,,,86.0,,,,,,,,,,,0.0,,0.0,,1.0,10049.1,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.322,0.0,,,,11086.0,,,,,2.751,,,,,,,,""
11730775326,"Jun 24, 2024, 8:18:38 PM",To finish off a light 8 mile day,Run,Whoever likes the treadmill needs to be diagnosed,1269,3.22,140.0,6,false,,HOKA Mach 6,activities/11730775326.gpx,,,1269.0,1169.0,3220.3,3.168,2.755,0.0,0.0,0.0,0.0,0.0,0.0,,,,,140.0,135.0,,,,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,3220.3,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.538,0.0,,,,3404.0,,,,,,,,,,,,,""
11739669286,"Jun 25, 2024, 9:55:35 PM",Hurdle Sesh,Run,"Some drills and jumps + strides 
Watching the women’s steeple at Olympic trials got me locked in",1285,0.85,140.0,0,false,,Saucony Endorphin speed 4,activities/11739669286.gpx,,,1285.0,329.0,853.9,5.104,2.595,0.0,2.4,14.3,17.1,4.2,0.0,,,,,140.0,116.0,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,1.0,804.9,,,,,,,,,,,,,,,,17671770.0,,,,,,,,,,0.0,0.665,0.0,,,,1720.0,,,,,2.447,,,,,,,,media/22F81EAE-5227-400D-8DEB-6FC062018CDA.mp4
11739669523,"Jun 25, 2024, 9:22:10 AM",Morning Run,Run,Finally decided to upload 😒,3799,9.66,159.0,66,false,,HOKA Mach 6,activities/11739669523.gpx,,,3799.0,3471.0,9666.8,4.436,2.785,60.5,60.0,0.4,27.4,40.9,0.0,,,,,159.0,147.0,,,,,,66.0,,,,,,,,,,,0.0,,0.0,,1.0,9744.4,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.545,0.0,,,,10106.0,,,,,2.807,,,,,,,,""
11742818599,"Jun 26, 2024, 9:29:02 AM",I AM THE TEMPO GOD,Run,"WU -> 3 mile tempo (8:23, 8:06, 7:56) -> CD",2933,8.12,177.0,86,false,,Saucony Endorphin speed 4,activities/11742818599.gpx,,,2933.0,2676.0,8126.7,6.976,3.037,30.8,31.8,20.8,47.6,15.3,0.0,,,,,177.0,160.0,,,,,,86.0,,,,,,,,,,,0.0,,0.0,,1.0,8135.2,,,,,,,,,,,,,,,,17671770.0,,,,,,,,,,0.0,2.771,0.0,,,,7772.0,,,,,3.04,,,,,,,,""
11748000486,"Jun 26, 2024, 10:34:15 PM",New Run Club Location Unlocked 🔓,Run,Did almost get taken out by a hurricane tho,1167,3.23,177.0,28,false,,HOKA Mach 6,activities/11748000486.gpx,,,1167.0,1125.0,3231.2,7.284,2.872,2.3,2.3,-0.7,1.7,4.0,0.0,,,,,177.0,152.0,,,,,,28.0,,,,,,,,,,,0.0,,0.0,,1.0,3236.6,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.769,0.0,,,,3274.0,,,,,2.877,,,,,,,,""
11751020015,"Jun 27, 2024, 9:32:54 AM",Morning Run,Run,,5189,12.94,159.0,91,false,,,activities/11751020015.gpx,,,5189.0,4719.0,12939.3,4.246,2.742,72.4,72.4,1.0,29.0,48.8,0.0,,,,,159.0,147.0,,,,,,91.0,,,,,,,,,,,,,0.0,,1.0,13025.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.494,0.0,,,,13806.0,,,,,2.76,,,,,,,,""
11758477789,"Jun 28, 2024, 9:28:22 AM",Morning Run,Run,,4000,10.22,167.0,89,false,,,activities/11758477789.gpx,,,4000.0,3534.0,10228.3,5.178,2.894,45.1,45.1,10.5,47.5,48.7,0.0,,,,,167.0,153.0,,,,,,89.0,,,,,,,,,,,,,0.0,,1.0,10277.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.557,0.0,,,,10670.0,,,,,2.908,,,,,,,,""
11767820977,"Jun 29, 2024, 12:38:32 PM",Long run + strides,Run,These subtle hills are slowly killing me,7049,16.24,172.0,147,false,,HOKA Mach 6,activities/11767820977.gpx,,,7049.0,5829.0,16241.7,4.496,2.786,60.6,59.4,-1.7,25.4,44.8,0.0,,,,,172.0,154.0,,,,,,147.0,,,,,,,,,,,0.0,,0.0,,1.0,16308.6,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.304,0.0,,,,17806.0,,,,,2.798,,,,,,,,""
11775522263,"Jun 30, 2024, 1:37:02 PM",A lil 50 mile week never hurt no one,Run,"",2542,6.44,167.0,56,false,,HOKA Mach 6,activities/11775522263.gpx,,,2542.0,2220.0,6447.9,4.928,2.904,18.2,17.5,23.1,35.6,19.1,0.0,,,,,167.0,154.0,,,,,,56.0,,,,,,,,,,,0.0,,0.0,,1.0,6447.2,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.537,0.0,,,,6598.0,,,,,2.904,,,,,,,,""
11780857102,"Jul 1, 2024, 9:27:03 AM",Morning Run,Run,,3773,9.70,164.0,53,false,,,activities/11780857102.gpx,,,3773.0,3486.0,9701.0,4.37,2.783,54.9,54.9,3.3,29.0,45.5,0.0,,,,,164.0,145.0,,,,,,53.0,,,,,,,,,,,,,0.0,,1.0,9733.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.571,0.0,,,,10400.0,,,,,2.792,,,,,,,,""
11785237028,"Jul 1, 2024, 8:41:54 PM",Finishing off from earlier ——-> lift time 🏋️‍♀️,Run,"",555,1.62,141.0,3,false,,HOKA Mach 6,activities/11785237028.gpx,,,555.0,555.0,1619.2,3.32,2.918,0.0,0.0,0.0,0.0,0.0,0.0,,,,,141.0,135.0,,,,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,1619.2,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.918,0.0,,,,1582.0,,,,,,,,,,,,,""
11794057911,"Jul 2, 2024, 9:25:02 PM",Nadia and Summer join the New Bedford Track Club!?!??,Run,"WU -> 3x mile at threshold(7:20, 7:25, 7:17) -> CD
Entering my pro runner era",3257,8.04,186.0,97,false,,HOKA Mach 6,activities/11794057911.gpx,,,3257.0,2568.0,8046.5,5.604,3.133,5.7,5.1,-0.6,5.0,6.0,0.0,,,,,186.0,164.0,,,,,,97.0,,,,,,,,,,,0.0,,0.0,,1.0,7981.6,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.471,0.0,,,,7694.0,,,,,3.108,,,,,,,,""
11797043635,"Jul 3, 2024, 9:36:01 AM",Morning Run,Run,,2927,8.06,162.0,62,false,,,activities/11797043635.gpx,,,2927.0,2772.0,8063.2,4.739,2.909,30.0,30.0,20.8,47.5,5.5,0.0,,,,,162.0,150.0,,,,,,62.0,,,,,,,,,,,,,0.0,,1.0,8091.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.755,0.0,,,,7912.0,,,,,2.919,,,,,,,,""
11806380216,"Jul 4, 2024, 12:23:42 PM",Good Morning America 🇺🇸🦅,Run,"",3804,9.68,168.0,88,false,,HOKA Mach 6,activities/11806380216.gpx,,,3804.0,3386.0,9679.3,4.137,2.859,42.3,42.3,10.5,26.7,34.4,0.0,,,,,168.0,154.0,,,,,,88.0,,,,,,,,,,,0.0,,0.0,,1.0,9721.1,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.545,0.0,,,,10110.0,,,,,2.871,,,,,,,,""
11813110973,"Jul 5, 2024, 9:31:05 AM",Morning Run,Run,,3350,8.07,166.0,67,false,,,activities/11813110973.gpx,,,3350.0,2970.0,8070.7,4.252,2.717,58.3,58.3,10.4,27.6,46.3,0.0,,,,,166.0,150.0,,,,,,67.0,,,,,,,,,,,,,0.0,,1.0,8125.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.409,0.0,,,,8708.0,,,,,2.736,,,,,,,,""
11821168180,"Jul 6, 2024, 10:42:13 AM",Did almost get hit by a car                        🏃‍♀️<——- 🚗,Run,Y’all not getting rid of me that easy,4512,11.06,175.0,115,false,,HOKA Mach 6,activities/11821168180.gpx,,,4512.0,3972.0,11061.8,4.538,2.785,67.8,67.8,1.3,29.0,35.8,0.0,,,,,175.0,157.0,,,,,,115.0,,,,,,,,,,,0.0,,0.0,,1.0,11112.4,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,2.452,0.0,,,,11896.0,,,,,2.798,,,,,,,,""
11836204673,"Jul 8, 2024, 9:19:08 AM",Humidity = not a vibe,Run,"",3894,4.83,161.0,26,false,,HOKA Mach 6,activities/11836204673.gpx,,,3894.0,1816.0,4833.7,4.524,2.662,25.9,26.5,20.8,46.9,29.4,0.0,,,,,161.0,144.0,,,,,,26.0,,,,,,,,,,,0.0,,0.0,,1.0,4903.5,,,,,,,,,,,,,,,,17671768.0,,,,,,,,,,0.0,1.241,0.0,,,,8178.0,,,,,2.7,,,,,,,,media/79740536-7097-49D8-A19D-BC8F2D69F779.jpg
11841229147,"Jul 8, 2024, 8:53:40 PM",Afternoon Run,Run,,3389,8.06,153.0,48,false,,,activities/11841229147.gpx,,,3389.0,2993.0,8062.7,3.4,2.694,0.0,0.0,0.0,0.0,0.0,0.0,,,,,153.0,141.0,,,,,,48.0,,,,,,,,,,,,,0.0,,1.0,8062.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.379,0.0,,,,8294.0,,,,,,,,,,,,,""
